city_rank,city_name,osm_type,osm_id,lat,lon,kind,leisure,sport,club,access,name,operator,tennis_courts_tag,surface,in_park,park_name,in_park,park_name
3,West Midlands,way,234578312,52.300167,-1.4577495,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,234578313,52.2998132,-1.4579547,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,235475663,52.2523168,-1.4178097,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,235663418,52.2271822,-1.8223847,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,236327829,52.2101144,-1.6601396,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,236762848,52.5318694,-1.7425379,court,pitch,tennis,,,,,,,1,,1,
3,West Midlands,way,243372068,52.3053987,-1.2793979,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,243919783,52.3003624,-1.3387687,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,244556960,52.333445,-1.67517,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,244556965,52.3389162,-1.6836503,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,245646475,52.0352097,-1.6574023,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,246295891,52.1079378,-1.459951,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,248658989,52.1328185,-1.4572931,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,249361416,52.0748057,-1.5177506,court,pitch,tennis,,,,,,,1,,1,
3,West Midlands,way,249547219,52.1559257,-1.5703836,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,251052652,52.1240484,-1.6384478,court,pitch,tennis,,,,,,,1,Ettington Park,1,Ettington Park
3,West Midlands,way,251156347,52.170806,-1.6285654,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,251495097,52.1638663,-1.6512873,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,252117517,52.1592151,-1.8160147,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,252269591,52.108732,-1.713762,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,252752531,52.1461315,-1.7008899,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,258471661,52.3296197,-1.7088746,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,259432334,52.3084993,-1.5318497,court,pitch,multi;netball;basketball;tennis,,,M.U.G.A,,,asphalt,0,,0,
3,West Midlands,way,259751141,52.2998977,-1.2792424,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,270556909,52.2655906,-1.2457586,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,270579902,52.2676623,-1.2459215,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,285421781,52.0932006,-1.5041502,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,285421782,52.0932916,-1.5043202,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,288176232,52.3589354,-1.8493655,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,288203361,52.3673551,-1.8663047,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,289979975,52.3610649,-1.2958226,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,292658584,52.2165025,-1.8723634,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,312780098,52.5651176,-1.6838452,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,329881106,52.2299644,-1.6591562,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,331373689,52.2929744,-1.5501258,sports_centre,sports_centre,tennis;squash,,private,Leamington Lawn Tennis and Squash Club,,,,0,,0,
3,West Midlands,way,335611618,52.3391041,-1.7389877,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,351124978,52.3192246,-1.4728164,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,360261091,52.1649587,-1.71037,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,363472650,52.3778223,-1.2623431,court,pitch,tennis,,,,,,asphalt,1,Caldecott Park,1,Caldecott Park
3,West Midlands,way,363472653,52.3779094,-1.2629862,court,pitch,tennis,,,,,,asphalt,1,Caldecott Park,1,Caldecott Park
3,West Midlands,way,364108779,52.3707553,-1.258141,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,376352336,52.3427679,-1.7472386,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,376380058,52.3526657,-1.7318191,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,376380060,52.3588712,-1.7333443,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,376380061,52.3612894,-1.7344372,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,378329916,52.3346699,-1.7429747,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,378935809,52.3584951,-1.2886363,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,385003813,52.3470229,-1.7619548,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,385249310,52.345053,-1.7526631,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,390069145,52.5032961,-1.5855394,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,392113525,52.3419592,-1.7710096,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,393150039,52.315384,-1.7308516,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,393150042,52.3373153,-1.7376613,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,393229527,52.3337452,-1.7182488,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,393703995,52.3264305,-1.7108174,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,393703996,52.3251875,-1.7132055,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,393703998,52.327957,-1.7156398,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,393703999,52.3234164,-1.7109089,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,395043474,52.4795454,-1.6398412,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,395043476,52.4796731,-1.64066,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,400639761,52.32547,-1.7550877,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,404740666,52.1332182,-1.7792955,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,409210889,52.2372936,-1.7973462,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,411797473,52.244003,-1.736277,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,411797478,52.241518,-1.7369609,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,412327081,52.2430168,-1.7317321,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,412797019,52.337126,-1.8449715,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,412797020,52.3386692,-1.8420023,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,413686644,52.3043106,-1.8203607,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,413686645,52.3071265,-1.8244318,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,413713544,52.3104014,-1.846938,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,413713545,52.3159525,-1.8134142,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,413717306,52.3195114,-1.8666219,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,413942629,52.1959363,-1.6915119,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,414232971,52.3046143,-1.7097882,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,414343162,52.3053759,-1.6820557,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,415314416,52.32399,-1.6686552,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,419934314,52.296892,-1.6737011,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,422574288,52.574872,-1.545411,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,422901795,52.2005539,-1.7539977,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,426176283,52.3503339,-1.5855385,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,426270372,52.1635173,-1.862489,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,428859129,52.3446523,-1.6449451,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,431577928,52.3695421,-1.27548,court,pitch,tennis,,,,,,artificial_turf,0,,0,
3,West Midlands,way,431577942,52.3695076,-1.2767737,court,pitch,tennis,,,,,,artificial_turf,0,,0,
3,West Midlands,way,440333966,52.4969334,-1.6048441,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,440537040,52.2651157,-1.3432456,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,441442992,52.5124441,-1.6417413,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,454065168,52.2628684,-1.7398707,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,454844745,52.0902381,-1.6970518,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,454844746,52.0903956,-1.6983795,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,493920246,52.3373347,-1.5309515,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,494030851,52.3386729,-1.5321513,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,505620871,52.1972456,-1.5953527,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,548389383,52.3002093,-1.8704324,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,555504650,52.2996906,-1.8285946,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,555504689,52.3010491,-1.8404983,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,555510030,52.2893586,-1.7976732,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,559369764,52.1634811,-1.849365,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,559410584,52.3679084,-1.2373111,court,pitch,tennis,,,,,,,1,Hart Field,1,Hart Field
3,West Midlands,way,582020139,52.2922595,-1.7102126,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,589046462,52.2480558,-1.3160999,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,606400230,52.2518577,-1.5936174,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,606406334,52.2510726,-1.5955598,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,615473401,52.1765935,-1.6039207,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,615854197,52.0975929,-1.5635012,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,624421616,52.0705065,-1.640027,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,624425702,52.1447772,-1.401349,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,625038764,52.2345233,-1.8282654,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,626602231,52.2355299,-1.6925172,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,626602317,52.2374603,-1.6845161,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,639720903,52.2824008,-1.5649936,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,663263267,52.332545,-1.2994096,court,pitch,tennis,,private,,,,unmaintained,0,,0,
3,West Midlands,way,664502780,52.3656074,-1.2461556,court,pitch,tennis,,,LMRCA Tennis Club,,,,0,,0,
3,West Midlands,way,665535958,52.2766958,-1.7206558,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,665541071,52.2745549,-1.736932,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,665953589,52.2648859,-1.6970752,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,667540745,52.3279764,-1.5893409,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,667542745,52.3252193,-1.5845385,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,675150559,52.2442792,-1.3169249,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,679435143,52.3773829,-1.5709132,sports_centre,sports_centre,soccer;tennis;swimming;table_tennis;fitness;basketball;climbing;netball;badminton;yoga;football;multi;gymnastics,,,Sports and Wellness Hub,,,,0,,0,
3,West Midlands,way,682385364,52.0290926,-1.5705239,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,682397918,52.0489565,-1.544652,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,682461743,52.0574054,-1.5587381,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,682461791,52.0533786,-1.5572674,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,682461806,52.0528032,-1.5548654,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,685838161,52.310166,-1.5363479,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,691658223,52.349215,-1.4733133,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,692052699,52.3308053,-1.3733229,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,692052732,52.325552,-1.3526561,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,692052742,52.3243909,-1.3454209,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,692052757,52.3255093,-1.3466322,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,693025874,52.0427667,-1.677129,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,693025875,52.0428266,-1.6746127,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,693079233,52.0402878,-1.6749232,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,694227202,52.2107307,-1.2871425,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,694689374,52.2281019,-1.2879706,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,694696652,52.2158259,-1.2832475,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,697289962,52.2340684,-1.4546357,court,pitch,tennis,,yes,,,,asphalt,0,,0,
3,West Midlands,way,697289963,52.2336713,-1.4545855,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,697289966,52.2351592,-1.4599239,court,pitch,tennis;basketball,,private,,,,unpaved,0,,0,
3,West Midlands,way,697289967,52.2384048,-1.4525667,court,pitch,tennis,,private,,,,asphalt,0,,0,
3,West Midlands,way,699818523,52.6650836,-1.5857704,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,700795763,52.3659598,-1.2569289,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,700795764,52.3656995,-1.2560681,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,700795766,52.3665795,-1.2568397,court,pitch,netball;tennis,,,,,,,0,,0,
3,West Midlands,way,700941645,52.0975027,-1.5837877,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,703048987,52.1084554,-1.3820206,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,703098477,52.1564433,-1.9318282,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,703455448,52.1487378,-1.4020222,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,706191225,52.1454713,-1.8056145,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,707226724,52.422245,-1.249318,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,707449994,52.2411595,-1.5851027,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,707863676,52.3175732,-1.5557842,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,716690929,52.0727763,-1.6797468,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,717539707,52.2148928,-1.4271304,court,pitch,multi;tennis;basketball,,,,,,tartan,0,,0,
3,West Midlands,way,721057254,52.3577131,-1.7971847,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,723080248,51.9781907,-1.5897091,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,727770690,52.3809997,-1.2272857,court,pitch,tennis,,,,,,,1,,1,
3,West Midlands,way,727770691,52.3807201,-1.2275038,court,pitch,tennis,,,,,,,1,,1,
3,West Midlands,way,738125814,52.3815678,-1.2171067,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,740750293,52.4836497,-1.3733205,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,749604662,52.2993388,-1.3409194,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,749604663,52.298289,-1.3384552,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,753012936,52.1583928,-1.5272632,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,765738525,52.3279274,-1.3813091,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,767351749,52.3490685,-1.2524176,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,787546754,52.1359469,-1.6109958,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,787552816,52.131626,-1.5874474,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,793854578,52.3541596,-1.2342264,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,801493785,52.3627049,-1.2333729,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,801493786,52.3626579,-1.2337209,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,821096423,52.2026244,-1.5019455,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,836888146,52.2803894,-1.7090016,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,840498229,52.4106901,-1.2343129,court,pitch,tennis,,,,,,,1,Coton House Estate,1,Coton House Estate
3,West Midlands,way,844936778,52.1220689,-1.6525877,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,845743933,52.1007293,-1.6437479,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,845750697,52.1064401,-1.6432825,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,846676652,52.1871848,-1.7011206,court,pitch,tennis,,,,,,tartan,0,,0,
3,West Midlands,way,859058997,52.2562589,-1.534704,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,861273957,52.5137104,-1.5041238,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,900440646,52.2512904,-1.7231192,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,900801522,52.3133746,-1.7710283,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,904841353,52.1285543,-1.461786,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,904841354,52.1264374,-1.4627276,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,907536948,52.6651903,-1.585561,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,908254947,52.5181509,-1.4810031,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,908254948,52.518066,-1.4811528,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,911520111,52.3264017,-1.3778428,court,pitch,tennis,,private,,,,astro,0,,0,
3,West Midlands,way,914462962,52.3105498,-1.8130797,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,916245732,52.1919412,-1.6008284,court,pitch,tennis,,,MUGA - Tennis Courts,,,,0,,0,
3,West Midlands,way,916289887,52.3168267,-1.5791222,court,pitch,tennis,,,,,,tartan,0,,0,
3,West Midlands,way,917552622,52.272631,-1.2443313,court,pitch,tennis,,,,,,asphalt,0,,0,
3,West Midlands,way,919321378,52.1895168,-1.8071514,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,920688859,52.0413736,-1.6230573,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,922248991,52.2267475,-1.6877773,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,925089475,52.4962294,-1.7081888,court,pitch,tennis,,,,,,,1,Coleshill Memorial Park,1,Coleshill Memorial Park
3,West Midlands,way,925089476,52.4960854,-1.7081258,court,pitch,tennis,,,,,,,1,Coleshill Memorial Park,1,Coleshill Memorial Park
3,West Midlands,way,925735765,52.2428706,-1.7378734,court,pitch,tennis,,,,,,,1,,1,
3,West Midlands,way,925738118,52.2867119,-1.4759723,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,932628044,52.1707973,-1.7856365,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,932802281,52.3518012,-1.6113712,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,933621835,52.3468774,-1.7322845,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,937968682,52.0166426,-1.5656577,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,940987312,52.1593107,-1.510416,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,942159862,52.244353,-1.6005771,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,945299493,52.3027203,-1.8205677,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,945299494,52.2974095,-1.8162844,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,984476232,51.9689722,-1.6240318,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,989242137,52.3016287,-1.6552376,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,995308888,52.1829608,-1.7881944,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,995308889,52.1834937,-1.7794839,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,995422393,52.2063895,-1.6597081,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,995422396,52.2029366,-1.6674974,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,995422397,52.2004735,-1.6838935,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,995425321,52.2066701,-1.6151014,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1007147072,52.4471115,-1.3285601,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1015764163,52.1757948,-1.5837299,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1057913965,52.2241005,-1.3943493,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,1063220468,52.2308935,-1.3025241,court,pitch,tennis,,private,,,,,0,,0,
3,West Midlands,way,1111763679,52.4788886,-1.4261926,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1113360925,52.1863129,-1.4199529,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1132011770,52.0869525,-1.6947387,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1134335091,52.0100121,-1.545282,court,pitch,tennis,,,,,,,0,,0,
3,West Midlands,way,1134335092,52.010199,-1.5472135,court,pitch,tennis,,,,,,,0,,0,
